Gen:new 1
     continue len = 0

Gen: 2
     id: 15| fitness:0.2776368777480171 | w: [0.53938222896864, 0.4306872222933383, 0.029930548738021756] |fit^123:[0.17911584004934544, 0.4175869573550143, 0.03927792903975504]
     id: 16| fitness:0.3602984339373014 | w: [0.650336031657579, 0.34865305401788815, 0.001010914324532819] |fit^123:[0.1936557019145707, 0.6719960476833376, 0.06299142471818621]
     id: 17| fitness:0.6126522210369393 | w: [0.004289510536591434, 0.9851470501291267, 0.010563439334281832] |fit^123:[0.17049743127754377, 0.6205307518345479, 0.05744633027133854]
     id: 18| fitness:0.2735609273575364 | w: [0.26750837286378837, 0.3512553421477514, 0.38123628498846024] |fit^123:[0.1889536818355206, 0.57120345486991, 0.058693181336251135]
     id: 19| fitness:0.19063883765873474 | w: [0.9135615732151231, 0.009708972712464035, 0.07672945407241286] |fit^123:[0.1982952285878925, 0.5578345734010792, 0.053016616198885466]

Gen:new 4
     continue len = 0

Gen: 5
     id: 0| fitness:0.2703861630426651 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333] |fit^123:[0.21350506845868536, 0.5428046967832061, 0.05484872388610397]
     id: 1| fitness:0.21042521473995315 | w: [0.9, 0.05, 0.05] |fit^123:[0.197871571993215, 0.5842529141946942, 0.06256308472649856]
     id: 2| fitness:0.5698748647285371 | w: [0.05, 0.9, 0.05] |fit^123:[0.17049743127754377, 0.6205307518345479, 0.05744633027133854]
     id: 3| fitness:0.08394400449257111 | w: [0.05, 0.05, 0.9] |fit^123:[0.20469268664832443, 0.5482859807750459, 0.05143896791266953]
     id: 4| fitness:0.3943636721728322 | w: [0.09906571321014424, 0.6377161594931168, 0.263218127296739] |fit^123:[0.1706905927134312, 0.5673022457506207, 0.05955622280465152]
     id: 5| fitness:0.20606325576328652 | w: [0.0038376325911060327, 0.2877853854309141, 0.7083769819779799] |fit^123:[0.19599027699999189, 0.5730220316100154, 0.05703707473472607]
     id: 6| fitness:0.27914291961529025 | w: [0.3923589834275687, 0.27620340488996553, 0.33143761168246577] |fit^123:[0.19672883543132624, 0.6508417838236108, 0.06695038889878453]
     id: 7| fitness:0.19980877755876772 | w: [0.9897333685674496, 0.0024940348960294377, 0.007772596536520918] |fit^123:[0.20056568706224182, 0.40055962759636965, 0.03901074666870234]
     id: 8| fitness:0.3718115345050484 | w: [0.3430649732652623, 0.6245530923326703, 0.03238193440206738] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 9| fitness:0.38247327646932205 | w: [0.19671579452378107, 0.6858691145021275, 0.11741509097409142] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 10| fitness:0.3814169601014138 | w: [0.16536822070521573, 0.525899506056476, 0.3087322732383083] |fit^123:[0.18803251280303215, 0.6273536088313835, 0.06606826297530896]
     id: 11| fitness:0.327450529492283 | w: [0.1962775553047057, 0.5631522264443178, 0.24057021825097646] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 12| fitness:0.28172338555702797 | w: [0.6103367899158025, 0.24154001996556154, 0.14812319011863592] |fit^123:[0.15115085258860672, 0.7396155860970447, 0.07307225798790469]
     id: 13| fitness:0.2175873459953811 | w: [0.131012835552748, 0.2013857868608739, 0.667601377586378] |fit^123:[0.17714445715955296, 0.7118428954126721, 0.07642900158613027]
     id: 14| fitness:0.3407845183455065 | w: [0.5661246862428669, 0.3828836191230803, 0.05099169463405279] |fit^123:[0.1965336449887593, 0.5907861617809275, 0.06510131725149919]
     id: 15| fitness:0.2776368777480171 | w: [0.53938222896864, 0.4306872222933383, 0.029930548738021756] |fit^123:[0.17911584004934544, 0.4175869573550143, 0.03927792903975504]
     id: 16| fitness:0.3602984339373014 | w: [0.650336031657579, 0.34865305401788815, 0.001010914324532819] |fit^123:[0.1936557019145707, 0.6719960476833376, 0.06299142471818621]
     id: 17| fitness:0.6126522210369393 | w: [0.004289510536591434, 0.9851470501291267, 0.010563439334281832] |fit^123:[0.17049743127754377, 0.6205307518345479, 0.05744633027133854]
     id: 18| fitness:0.2735609273575364 | w: [0.26750837286378837, 0.3512553421477514, 0.38123628498846024] |fit^123:[0.1889536818355206, 0.57120345486991, 0.058693181336251135]
     id: 19| fitness:0.19063883765873474 | w: [0.9135615732151231, 0.009708972712464035, 0.07672945407241286] |fit^123:[0.1982952285878925, 0.5578345734010792, 0.053016616198885466]

Gen: 6
     id: 0| fitness:0.2703861630426651 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333] |fit^123:[0.21350506845868536, 0.5428046967832061, 0.05484872388610397]
     id: 1| fitness:0.21042521473995315 | w: [0.9, 0.05, 0.05] |fit^123:[0.197871571993215, 0.5842529141946942, 0.06256308472649856]
     id: 2| fitness:0.5698748647285371 | w: [0.05, 0.9, 0.05] |fit^123:[0.17049743127754377, 0.6205307518345479, 0.05744633027133854]
     id: 3| fitness:0.08394400449257111 | w: [0.05, 0.05, 0.9] |fit^123:[0.20469268664832443, 0.5482859807750459, 0.05143896791266953]
     id: 4| fitness:0.3751919288590937 | w: [0.09906571321014424, 0.6377161594931168, 0.263218127296739] |fit^123:[0.19812357462280766, 0.5322467301819854, 0.06132683613662773]
     id: 5| fitness:0.20606325576328652 | w: [0.0038376325911060327, 0.2877853854309141, 0.7083769819779799] |fit^123:[0.19599027699999189, 0.5730220316100154, 0.05703707473472607]
     id: 6| fitness:0.27914291961529025 | w: [0.3923589834275687, 0.27620340488996553, 0.33143761168246577] |fit^123:[0.19672883543132624, 0.6508417838236108, 0.06695038889878453]
     id: 7| fitness:0.19980877755876772 | w: [0.9897333685674496, 0.0024940348960294377, 0.007772596536520918] |fit^123:[0.20056568706224182, 0.40055962759636965, 0.03901074666870234]
     id: 8| fitness:0.3718115345050484 | w: [0.3430649732652623, 0.6245530923326703, 0.03238193440206738] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 9| fitness:0.38247327646932205 | w: [0.19671579452378107, 0.6858691145021275, 0.11741509097409142] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 10| fitness:0.3316052090489856 | w: [0.16536822070521573, 0.525899506056476, 0.3087322732383083] |fit^123:[0.19812357462280766, 0.5322467301819854, 0.06132683613662773]
     id: 11| fitness:0.327450529492283 | w: [0.1962775553047057, 0.5631522264443178, 0.24057021825097646] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 12| fitness:0.28172338555702797 | w: [0.6103367899158025, 0.24154001996556154, 0.14812319011863592] |fit^123:[0.15115085258860672, 0.7396155860970447, 0.07307225798790469]
     id: 13| fitness:0.2175873459953811 | w: [0.131012835552748, 0.2013857868608739, 0.667601377586378] |fit^123:[0.17714445715955296, 0.7118428954126721, 0.07642900158613027]
     id: 14| fitness:0.3407845183455065 | w: [0.5661246862428669, 0.3828836191230803, 0.05099169463405279] |fit^123:[0.1965336449887593, 0.5907861617809275, 0.06510131725149919]
     id: 15| fitness:0.2776368777480171 | w: [0.53938222896864, 0.4306872222933383, 0.029930548738021756] |fit^123:[0.17911584004934544, 0.4175869573550143, 0.03927792903975504]
     id: 16| fitness:0.3602984339373014 | w: [0.650336031657579, 0.34865305401788815, 0.001010914324532819] |fit^123:[0.1936557019145707, 0.6719960476833376, 0.06299142471818621]
     id: 17| fitness:0.6126522210369393 | w: [0.004289510536591434, 0.9851470501291267, 0.010563439334281832] |fit^123:[0.17049743127754377, 0.6205307518345479, 0.05744633027133854]
     id: 18| fitness:0.2735609273575364 | w: [0.26750837286378837, 0.3512553421477514, 0.38123628498846024] |fit^123:[0.1889536818355206, 0.57120345486991, 0.058693181336251135]
     id: 19| fitness:0.19063883765873474 | w: [0.9135615732151231, 0.009708972712464035, 0.07672945407241286] |fit^123:[0.1982952285878925, 0.5578345734010792, 0.053016616198885466]

Gen: 7
     id: 0| fitness:0.2703861630426651 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333] |fit^123:[0.21350506845868536, 0.5428046967832061, 0.05484872388610397]
     id: 1| fitness:0.21042521473995315 | w: [0.9, 0.05, 0.05] |fit^123:[0.197871571993215, 0.5842529141946942, 0.06256308472649856]
     id: 2| fitness:0.5698748647285371 | w: [0.05, 0.9, 0.05] |fit^123:[0.17049743127754377, 0.6205307518345479, 0.05744633027133854]
     id: 3| fitness:0.08394400449257111 | w: [0.05, 0.05, 0.9] |fit^123:[0.20469268664832443, 0.5482859807750459, 0.05143896791266953]
     id: 4| fitness:0.3751919288590937 | w: [0.09906571321014424, 0.6377161594931168, 0.263218127296739] |fit^123:[0.19812357462280766, 0.5322467301819854, 0.06132683613662773]
     id: 5| fitness:0.20606325576328652 | w: [0.0038376325911060327, 0.2877853854309141, 0.7083769819779799] |fit^123:[0.19599027699999189, 0.5730220316100154, 0.05703707473472607]
     id: 6| fitness:0.27914291961529025 | w: [0.3923589834275687, 0.27620340488996553, 0.33143761168246577] |fit^123:[0.19672883543132624, 0.6508417838236108, 0.06695038889878453]
     id: 7| fitness:0.19980877755876772 | w: [0.9897333685674496, 0.0024940348960294377, 0.007772596536520918] |fit^123:[0.20056568706224182, 0.40055962759636965, 0.03901074666870234]
     id: 8| fitness:0.3718115345050484 | w: [0.3430649732652623, 0.6245530923326703, 0.03238193440206738] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 9| fitness:0.38247327646932205 | w: [0.19671579452378107, 0.6858691145021275, 0.11741509097409142] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 10| fitness:0.3316052090489856 | w: [0.16536822070521573, 0.525899506056476, 0.3087322732383083] |fit^123:[0.19812357462280766, 0.5322467301819854, 0.06132683613662773]
     id: 11| fitness:0.327450529492283 | w: [0.1962775553047057, 0.5631522264443178, 0.24057021825097646] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 12| fitness:0.28172338555702797 | w: [0.6103367899158025, 0.24154001996556154, 0.14812319011863592] |fit^123:[0.15115085258860672, 0.7396155860970447, 0.07307225798790469]
     id: 13| fitness:0.2175873459953811 | w: [0.131012835552748, 0.2013857868608739, 0.667601377586378] |fit^123:[0.17714445715955296, 0.7118428954126721, 0.07642900158613027]
     id: 14| fitness:0.3407845183455065 | w: [0.5661246862428669, 0.3828836191230803, 0.05099169463405279] |fit^123:[0.1965336449887593, 0.5907861617809275, 0.06510131725149919]
     id: 15| fitness:0.2776368777480171 | w: [0.53938222896864, 0.4306872222933383, 0.029930548738021756] |fit^123:[0.17911584004934544, 0.4175869573550143, 0.03927792903975504]
     id: 16| fitness:0.3602984339373014 | w: [0.650336031657579, 0.34865305401788815, 0.001010914324532819] |fit^123:[0.1936557019145707, 0.6719960476833376, 0.06299142471818621]
     id: 17| fitness:0.6126522210369393 | w: [0.004289510536591434, 0.9851470501291267, 0.010563439334281832] |fit^123:[0.17049743127754377, 0.6205307518345479, 0.05744633027133854]
     id: 18| fitness:0.2735609273575364 | w: [0.26750837286378837, 0.3512553421477514, 0.38123628498846024] |fit^123:[0.1889536818355206, 0.57120345486991, 0.058693181336251135]
     id: 19| fitness:0.19063883765873474 | w: [0.9135615732151231, 0.009708972712464035, 0.07672945407241286] |fit^123:[0.1982952285878925, 0.5578345734010792, 0.053016616198885466]

Gen: 8
     id: 0| fitness:0.2703861630426651 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333] |fit^123:[0.21350506845868536, 0.5428046967832061, 0.05484872388610397]
     id: 1| fitness:0.21042521473995315 | w: [0.9, 0.05, 0.05] |fit^123:[0.197871571993215, 0.5842529141946942, 0.06256308472649856]
     id: 2| fitness:0.5698748647285371 | w: [0.05, 0.9, 0.05] |fit^123:[0.17049743127754377, 0.6205307518345479, 0.05744633027133854]
     id: 3| fitness:0.08394400449257111 | w: [0.05, 0.05, 0.9] |fit^123:[0.20469268664832443, 0.5482859807750459, 0.05143896791266953]
     id: 4| fitness:0.3751919288590937 | w: [0.09906571321014424, 0.6377161594931168, 0.263218127296739] |fit^123:[0.19812357462280766, 0.5322467301819854, 0.06132683613662773]
     id: 5| fitness:0.20606325576328652 | w: [0.0038376325911060327, 0.2877853854309141, 0.7083769819779799] |fit^123:[0.19599027699999189, 0.5730220316100154, 0.05703707473472607]
     id: 6| fitness:0.25057275541626123 | w: [0.3923589834275687, 0.27620340488996553, 0.33143761168246577] |fit^123:[0.16252221762314042, 0.6022086976520343, 0.061772140088382235]
     id: 7| fitness:0.19980877755876772 | w: [0.9897333685674496, 0.0024940348960294377, 0.007772596536520918] |fit^123:[0.20056568706224182, 0.40055962759636965, 0.03901074666870234]
     id: 8| fitness:0.3718115345050484 | w: [0.3430649732652623, 0.6245530923326703, 0.03238193440206738] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 9| fitness:0.38247327646932205 | w: [0.19671579452378107, 0.6858691145021275, 0.11741509097409142] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 10| fitness:0.3316052090489856 | w: [0.16536822070521573, 0.525899506056476, 0.3087322732383083] |fit^123:[0.19812357462280766, 0.5322467301819854, 0.06132683613662773]
     id: 11| fitness:0.327450529492283 | w: [0.1962775553047057, 0.5631522264443178, 0.24057021825097646] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 12| fitness:0.28172338555702797 | w: [0.6103367899158025, 0.24154001996556154, 0.14812319011863592] |fit^123:[0.15115085258860672, 0.7396155860970447, 0.07307225798790469]
     id: 13| fitness:0.2175873459953811 | w: [0.131012835552748, 0.2013857868608739, 0.667601377586378] |fit^123:[0.17714445715955296, 0.7118428954126721, 0.07642900158613027]
     id: 14| fitness:0.3407845183455065 | w: [0.5661246862428669, 0.3828836191230803, 0.05099169463405279] |fit^123:[0.1965336449887593, 0.5907861617809275, 0.06510131725149919]
     id: 15| fitness:0.2776368777480171 | w: [0.53938222896864, 0.4306872222933383, 0.029930548738021756] |fit^123:[0.17911584004934544, 0.4175869573550143, 0.03927792903975504]
     id: 16| fitness:0.3602984339373014 | w: [0.650336031657579, 0.34865305401788815, 0.001010914324532819] |fit^123:[0.1936557019145707, 0.6719960476833376, 0.06299142471818621]
     id: 17| fitness:0.6126522210369393 | w: [0.004289510536591434, 0.9851470501291267, 0.010563439334281832] |fit^123:[0.17049743127754377, 0.6205307518345479, 0.05744633027133854]
     id: 18| fitness:0.2735609273575364 | w: [0.26750837286378837, 0.3512553421477514, 0.38123628498846024] |fit^123:[0.1889536818355206, 0.57120345486991, 0.058693181336251135]
     id: 19| fitness:0.19063883765873474 | w: [0.9135615732151231, 0.009708972712464035, 0.07672945407241286] |fit^123:[0.1982952285878925, 0.5578345734010792, 0.053016616198885466]

Gen:new 9
     continue len = 0

Gen: 10
     id: 0| fitness:0.2703861630426651 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333] |fit^123:[0.21350506845868536, 0.5428046967832061, 0.05484872388610397]
     id: 1| fitness:0.21042521473995315 | w: [0.9, 0.05, 0.05] |fit^123:[0.197871571993215, 0.5842529141946942, 0.06256308472649856]
     id: 2| fitness:0.5144462451174513 | w: [0.05, 0.9, 0.05] |fit^123:[0.16216592405022198, 0.5596318553315814, 0.053385582330339194]
     id: 3| fitness:0.08394400449257111 | w: [0.05, 0.05, 0.9] |fit^123:[0.20469268664832443, 0.5482859807750459, 0.05143896791266953]
     id: 4| fitness:0.3751919288590937 | w: [0.09906571321014424, 0.6377161594931168, 0.263218127296739] |fit^123:[0.19812357462280766, 0.5322467301819854, 0.06132683613662773]
     id: 5| fitness:0.20606325576328652 | w: [0.0038376325911060327, 0.2877853854309141, 0.7083769819779799] |fit^123:[0.19599027699999189, 0.5730220316100154, 0.05703707473472607]
     id: 6| fitness:0.25057275541626123 | w: [0.3923589834275687, 0.27620340488996553, 0.33143761168246577] |fit^123:[0.16252221762314042, 0.6022086976520343, 0.061772140088382235]
     id: 7| fitness:0.19980877755876772 | w: [0.9897333685674496, 0.0024940348960294377, 0.007772596536520918] |fit^123:[0.20056568706224182, 0.40055962759636965, 0.03901074666870234]
     id: 8| fitness:0.3718115345050484 | w: [0.3430649732652623, 0.6245530923326703, 0.03238193440206738] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 9| fitness:0.38247327646932205 | w: [0.19671579452378107, 0.6858691145021275, 0.11741509097409142] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 10| fitness:0.3316052090489856 | w: [0.16536822070521573, 0.525899506056476, 0.3087322732383083] |fit^123:[0.19812357462280766, 0.5322467301819854, 0.06132683613662773]
     id: 11| fitness:0.327450529492283 | w: [0.1962775553047057, 0.5631522264443178, 0.24057021825097646] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 12| fitness:0.28172338555702797 | w: [0.6103367899158025, 0.24154001996556154, 0.14812319011863592] |fit^123:[0.15115085258860672, 0.7396155860970447, 0.07307225798790469]
     id: 13| fitness:0.2175873459953811 | w: [0.131012835552748, 0.2013857868608739, 0.667601377586378] |fit^123:[0.17714445715955296, 0.7118428954126721, 0.07642900158613027]
     id: 14| fitness:0.3407845183455065 | w: [0.5661246862428669, 0.3828836191230803, 0.05099169463405279] |fit^123:[0.1965336449887593, 0.5907861617809275, 0.06510131725149919]
     id: 15| fitness:0.2776368777480171 | w: [0.53938222896864, 0.4306872222933383, 0.029930548738021756] |fit^123:[0.17911584004934544, 0.4175869573550143, 0.03927792903975504]
     id: 16| fitness:0.3602984339373014 | w: [0.650336031657579, 0.34865305401788815, 0.001010914324532819] |fit^123:[0.1936557019145707, 0.6719960476833376, 0.06299142471818621]
     id: 17| fitness:0.5525792192383591 | w: [0.004289510536591434, 0.9851470501291267, 0.010563439334281832] |fit^123:[0.16216592405022198, 0.5596318553315814, 0.053385582330339194]
     id: 18| fitness:0.2735609273575364 | w: [0.26750837286378837, 0.3512553421477514, 0.38123628498846024] |fit^123:[0.1889536818355206, 0.57120345486991, 0.058693181336251135]
     id: 19| fitness:0.19063883765873474 | w: [0.9135615732151231, 0.009708972712464035, 0.07672945407241286] |fit^123:[0.1982952285878925, 0.5578345734010792, 0.053016616198885466]

Gen:new 11
     continue len = 0

Gen: 12
     id: 0| fitness:0.2703861630426651 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333] |fit^123:[0.21350506845868536, 0.5428046967832061, 0.05484872388610397]
     id: 1| fitness:0.21042521473995315 | w: [0.9, 0.05, 0.05] |fit^123:[0.197871571993215, 0.5842529141946942, 0.06256308472649856]
     id: 2| fitness:0.5144462451174513 | w: [0.05, 0.9, 0.05] |fit^123:[0.16216592405022198, 0.5596318553315814, 0.053385582330339194]
     id: 3| fitness:0.07234961599806908 | w: [0.05, 0.05, 0.9] |fit^123:[0.21065187926598655, 0.4408621842512106, 0.04419323646912135]
     id: 4| fitness:0.3751919288590937 | w: [0.09906571321014424, 0.6377161594931168, 0.263218127296739] |fit^123:[0.19812357462280766, 0.5322467301819854, 0.06132683613662773]
     id: 5| fitness:0.15898756960773358 | w: [0.0038376325911060327, 0.2877853854309141, 0.7083769819779799] |fit^123:[0.21065187926598655, 0.4408621842512106, 0.04419323646912135]
     id: 6| fitness:0.25057275541626123 | w: [0.3923589834275687, 0.27620340488996553, 0.33143761168246577] |fit^123:[0.16252221762314042, 0.6022086976520343, 0.061772140088382235]
     id: 7| fitness:0.19980877755876772 | w: [0.9897333685674496, 0.0024940348960294377, 0.007772596536520918] |fit^123:[0.20056568706224182, 0.40055962759636965, 0.03901074666870234]
     id: 8| fitness:0.3718115345050484 | w: [0.3430649732652623, 0.6245530923326703, 0.03238193440206738] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 9| fitness:0.38247327646932205 | w: [0.19671579452378107, 0.6858691145021275, 0.11741509097409142] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 10| fitness:0.3316052090489856 | w: [0.16536822070521573, 0.525899506056476, 0.3087322732383083] |fit^123:[0.19812357462280766, 0.5322467301819854, 0.06132683613662773]
     id: 11| fitness:0.327450529492283 | w: [0.1962775553047057, 0.5631522264443178, 0.24057021825097646] |fit^123:[0.1674725881197601, 0.5006026431117679, 0.05264128858240668]
     id: 12| fitness:0.28172338555702797 | w: [0.6103367899158025, 0.24154001996556154, 0.14812319011863592] |fit^123:[0.15115085258860672, 0.7396155860970447, 0.07307225798790469]
     id: 13| fitness:0.14588494343657163 | w: [0.131012835552748, 0.2013857868608739, 0.667601377586378] |fit^123:[0.21065187926598655, 0.4408621842512106, 0.04419323646912135]
     id: 14| fitness:0.3407845183455065 | w: [0.5661246862428669, 0.3828836191230803, 0.05099169463405279] |fit^123:[0.1965336449887593, 0.5907861617809275, 0.06510131725149919]
     id: 15| fitness:0.2776368777480171 | w: [0.53938222896864, 0.4306872222933383, 0.029930548738021756] |fit^123:[0.17911584004934544, 0.4175869573550143, 0.03927792903975504]
     id: 16| fitness:0.3602984339373014 | w: [0.650336031657579, 0.34865305401788815, 0.001010914324532819] |fit^123:[0.1936557019145707, 0.6719960476833376, 0.06299142471818621]
     id: 17| fitness:0.5525792192383591 | w: [0.004289510536591434, 0.9851470501291267, 0.010563439334281832] |fit^123:[0.16216592405022198, 0.5596318553315814, 0.053385582330339194]
     id: 18| fitness:0.2735609273575364 | w: [0.26750837286378837, 0.3512553421477514, 0.38123628498846024] |fit^123:[0.1889536818355206, 0.57120345486991, 0.058693181336251135]
     id: 19| fitness:0.19063883765873474 | w: [0.9135615732151231, 0.009708972712464035, 0.07672945407241286] |fit^123:[0.1982952285878925, 0.5578345734010792, 0.053016616198885466]

Gen: 13
